country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,personal_income,business_expenses,business_turnover,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender,record_keeping_ord,financial_formality_index,insurance_coverage_score,attitude_optimism_score,financial_access_score,has_insurance_bin,medical_insurance_bin,funeral_insurance_bin,motor_vehicle_insurance_bin,has_credit_card_bin,insurance_count,insurance_age,insurance_ratio,profit_margin,has_loan_account_bin,debt_ratio,age_country,owner_age_country_A,owner_age_country_B,owner_age_country_C,insurance_country,has_insurance_country_D,total_economic_capacity,cash_flow_ratio,credit_intensity,digital_finance_score,financial_strength_index,financial_access_country,high_compliance_record,insurance_country_weighted
D,40,Yes,Yes,No,No,No,200.0,960.0,2400.0,4.0,Never had,Have now,Unknown,Yes,Male,No,Yes,Never had,"Yes, sometimes",No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,4.0,Never had,Have now,Unknown,Unknown,Unknown,0.0,1,1,1.5,2.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,0.2,0.5999999997500001,,0.0,160,0,0,0,0.0,0.0,2600.0,2.497398543184183,0,0,1,0.7,0,0.7
C,41,Don’t know or N/A,Yes,No,Don't know,Don't know,104000.0,16000.0,1248000.0,,Unknown,Never had,No,Yes,Female,"Yes, sometimes",No,Never had,No,Don?t know / doesn?t apply,Yes,No,Unknown,Don't know,No,No,Never had,Never had,Never had,Yes,9.0,Unknown,Unknown,Yes,Unknown,Unknown,1.0,0,0,0.75,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.9871794871786962,0.0,0.0,123,0,0,41,0.0,0.0,1352000.0,77.99512530466846,1,0,1,0.0,0,0.0
C,27,Don’t know or N/A,Yes,No,Don't know,Don't know,70000.0,7000.0,9000.0,,Unknown,Never had,Yes,Yes,Female,No,No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Don't know,No,No,Never had,Never had,Never had,No,5.0,Unknown,Unknown,Yes,Unknown,Unknown,1.0,0,0,0.75,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.22222222219753085,0.0,0.0,81,0,0,27,0.0,0.0,79000.0,1.2855306384802172,0,0,1,0.0,0,0.0
D,47,Yes,No,No,No,Yes,75.0,240.0,1440.0,2.0,Never had,Unknown,Unknown,No,Female,"Yes, sometimes",Yes,Never had,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,0.0,Never had,Never had,Unknown,Unknown,Unknown,1.0,0,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333327546296,,0.0,188,0,0,0,0.0,0.0,1515.0,5.975103734439834,1,0,1,0.0,0,0.0
C,43,No,Yes,Yes,Don't know,Yes,1250000.0,180000.0,15000000.0,4.0,Unknown,Never had,No,Yes,Male,No,No,Never had,Yes,Don?t know / doesn?t apply,Yes,No,Unknown,No,No,No,Never had,Never had,Never had,Yes,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,0,0,1.25,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.9879999999999342,0.0,0.0,129,0,0,43,0.0,0.0,16250000.0,83.33287037294237,0,0,1,0.0,0,0.0
D,51,Yes,Yes,No,No,No,100.0,300.0,900.0,17.0,Never had,Unknown,Yes,Yes,Female,"Yes, sometimes",No,Never had,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,3.0,Never had,Never had,Yes,Unknown,Unknown,1.0,0,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666659259259,,0.0,204,0,0,0,0.0,0.0,1000.0,2.990033222591362,1,0,1,0.0,0,0.0
C,42,Yes,Yes,No,Don't know,Don't know,500000.0,1000000.0,6000000.0,20.0,Unknown,Have now,No,Yes,Male,"Yes, sometimes",Yes,Have now,Yes,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Yes,Yes,No,Never had,Never had,Have now,Yes,,Unknown,Unknown,No,Unknown,Unknown,2.0,3,0,2.0,6.0,0.0,,,,1.0,1.0,42.0,0.2,0.8333333333331944,0.0,0.0,126,0,0,42,0.0,0.0,6500000.0,5.999994000006,2,2,3,2.4000000000000004,0,0.8
A,48,Yes,No,No,Yes,Yes,2400.0,3000.0,60000.0,3.0,Never had,Have now,0,Yes,Female,"Yes, sometimes",Yes,Never had,No,No,No,No,Yes,Yes,Yes,Yes,Never had,Never had,Have now,Unknown,1.0,Never had,Never had,Unknown,Never had,Never had,1.0,2,0,1.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499999999841666,0.0,0.0,48,48,0,0,0.0,0.0,62400.0,19.99333555481506,1,1,1,2.0,0,0.0
C,42,Don’t know or N/A,Yes,No,No,Yes,196000.0,240000.0,476000.0,3.0,Unknown,Never had,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,No,Don?t know / doesn?t apply,Yes,No,Unknown,Don't know,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,0,0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.4957983193266895,0.0,0.0,126,0,0,42,0.0,0.0,672000.0,1.983325069478877,1,0,1,0.0,0,0.0
B,55,Yes,No,No,Yes,No,4000.0,320.0,2550.0,13.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.8745098035786236,,0.0,110,0,55,0,,,6550.0,7.94392523364486,0,0,1,0.9,0,0.0
B,22,Yes,No,No,Don't know,Don't know,1583.0,650.0,1583.0,10.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Have now,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.589387239046502,,0.0,44,0,22,0,,,3166.0,2.431643625192012,0,0,1,0.9,0,0.0
D,58,Yes,Yes,No,Yes,Yes,60.0,1440.0,2400.0,41.0,Never had,Have now,Unknown,Yes,Female,No,Yes,Never had,No,Yes,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,0.0,Never had,Have now,Unknown,Unknown,Unknown,1.0,1,1,1.5,2.0,0.0,0.0,1.0,0.0,0.0,1.0,58.0,0.2,0.39999999983333334,,0.0,232,0,0,0,0.0,0.0,2460.0,1.6655100624566272,0,0,1,0.7,0,0.7
C,33,No,Yes,No,Don't know,Don't know,8000.0,4500.0,12500.0,,Unknown,Have now,No,Yes,Female,No,No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Yes,No,No,Never had,Never had,Never had,No,2.0,Unknown,Unknown,Yes,Never had,Never had,1.0,1,0,1.5,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.6399999999488,0.0,0.0,99,0,0,33,0.0,0.0,20500.0,2.7771606309708954,0,0,1,0.8,0,0.0
C,71,Don’t know or N/A,No,No,Don't know,Don't know,9500.0,1500.0,8000.0,20.0,Unknown,Never had,No,No,Female,No,No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,No,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Have now,Never had,1.0,0,0,0.75,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.8124999998984375,0.0,0.0,213,0,0,71,0.0,0.0,17500.0,5.329780146568954,0,0,1,0.0,0,0.0
B,31,Yes,Don’t know or N/A,No,Don't know,Yes,1000.0,100.0,150.0,1.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Never had,Have now,0.0,0,0,1.0,0.0,,,,0.0,,0.0,0.0,0.0,0.33333333111111113,,0.0,62,0,31,0,,,1150.0,1.4851485148514851,0,0,1,0.0,0,0.0
C,31,No,Yes,No,No,No,1525000.0,800000.0,18300000.0,9.0,Unknown,Have now,No,Yes,Female,"Yes, sometimes",No,Never had,Yes,Yes,Yes,No,Unknown,Yes,No,No,Never had,Never had,Have now,No,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,2,0,1.5,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.9562841530054124,0.0,0.0,93,0,0,31,0.0,0.0,19825000.0,22.87497140628574,1,1,1,1.6,0,0.0
D,42,No,No,No,No,Yes,100.0,360.0,1200.0,8.0,Never had,Unknown,Unknown,Yes,Male,No,No,Never had,"Yes, sometimes",No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Never had,Unknown,Unknown,Unknown,0.0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999994166666,,0.0,168,0,0,0,0.0,0.0,1300.0,3.3240997229916895,0,0,1,0.0,0,0.0
D,35,Yes,No,No,No,Yes,30.0,1800.0,2760.0,4.0,Never had,Have now,Unknown,Yes,Female,"Yes, sometimes",No,Never had,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Have now,Have now,Unknown,Unknown,Unknown,1.0,1,2,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,70.0,0.4,0.3478260868304978,,0.0,140,0,0,0,0.0,0.0,2790.0,1.532481954469739,1,0,1,0.7,0,1.4
C,35,Don’t know or N/A,Yes,No,Don't know,Yes,750000.0,250000.0,600000.0,3.0,Unknown,Have now,No,No,Male,"Yes, sometimes",No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,No,Yes,No,Never had,Never had,Have now,No,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,2,0,1.0,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.5833333333323611,0.0,0.0,105,0,0,35,0.0,0.0,1350000.0,2.3999904000384,1,1,1,1.6,0,0.0
D,79,No,No,No,No,Yes,70.0,120.0,600.0,20.0,Never had,Unknown,Unknown,No,Female,No,No,Never had,No,Yes,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Never had,Yes,Unknown,Unknown,1.0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999986666667,,0.0,316,0,0,0,0.0,0.0,670.0,4.958677685950414,0,0,1,0.0,0,0.0
C,60,No,No,No,Don't know,Yes,60000.0,8000.0,48000.0,15.0,Unknown,Never had,No,No,Female,"Yes, sometimes",No,Never had,No,Don?t know / doesn?t apply,Yes,No,Unknown,Yes,No,No,Never had,Never had,Never had,Yes,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,0,0,1.25,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.8333333333159723,0.0,0.0,180,0,0,60,0.0,0.0,108000.0,5.999250093738283,1,0,1,0.0,0,0.0
C,34,Yes,No,Yes,No,Yes,1260000.0,7000000.0,9360000.0,14.0,Unknown,Have now,Yes,No,Male,No,No,Never had,Yes,No,Yes,No,Unknown,Yes,No,No,Never had,Never had,Never had,No,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,2.0,1,0,1.5,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.2521367521367252,0.0,0.0,102,0,0,34,0.0,0.0,10620000.0,1.3371426661224763,0,0,1,0.8,0,0.0
B,21,No,Yes,No,No,No,800.0,670.0,1300.0,1.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,No,Unknown,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,No,Never had,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.48461538424260353,,0.0,42,0,21,0,,,2100.0,1.9374068554396424,0,0,1,0.9,0,0.0
A,51,Yes,Yes,Yes,Yes,Yes,500.0,5000.0,20000.0,15.0,Never had,Have now,Yes,Yes,Female,No,Yes,Never had,"Yes, always",Yes,Yes,No,Yes,Yes,Yes,Yes,Never had,Never had,Have now,Unknown,11.0,Never had,Never had,Unknown,Never had,Never had,3.0,2,0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7499999999625,0.0,0.0,51,51,0,0,0.0,0.0,20500.0,3.9992001599680065,0,1,1,2.0,1,0.0
D,58,Yes,No,Don’t know,Don't know,Don't know,120.0,2880.0,5400.0,15.0,Never had,Unknown,Unknown,Yes,Female,"Yes, sometimes",No,Never had,No,Don't know,Do not know / N‎/A,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,5.0,Never had,Never had,Yes,Unknown,Unknown,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46666666658024686,,0.0,232,0,0,0,0.0,0.0,5520.0,1.8743491843110032,1,0,1,0.0,0,0.0
A,36,Yes,No,No,Yes,Yes,3000.0,3000.0,5000.0,6.0,Never had,Have now,0,Yes,Male,"Yes, sometimes",No,Never had,No,No,Yes,No,No,Yes,Unknown,Yes,Have now,Have now,Used to have but don’t have now,Unknown,6.0,Never had,Never had,Unknown,Never had,Never had,1.0,3,0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999991999996,1.0,0.019999999996,36,36,0,0,0.0,0.0,8000.0,1.6661112962345885,2,1,2,3.0,0,0.0
C,43,Don’t know or N/A,No,No,Don't know,Don't know,100000.0,10000.0,20000.0,27.0,Unknown,Used to have but don’t have now,No,No,Male,No,Yes,Never had,Yes,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Don't know,No,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,0,0,0.75,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.499999999975,0.0,0.0,129,0,0,43,0.0,0.0,120000.0,1.9998000199980002,0,0,1,0.0,0,0.0
D,25,Don’t know or N/A,No,Yes,No,No,90.0,19800.0,12600.0,9.0,Never had,Unknown,Unknown,Yes,Female,"Yes, sometimes",No,Never had,"Yes, always",No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,4.0,Never had,Never had,Unknown,Unknown,Unknown,3.0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5714285713832199,,0.0,100,0,0,0,0.0,0.0,12690.0,0.6363314984091712,1,0,0,0.0,1,0.0
D,35,Yes,Yes,No,No,Yes,300.0,,,6.0,Never had,Unknown,Unknown,No,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Never had,Unknown,Unknown,Unknown,0.0,0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,140,0,0,0,0.0,0.0,300.0,,1,0,0,0.0,0,0.0
A,29,No,Yes,No,Yes,Don't know,800.0,2300.0,7000.0,4.0,Never had,Have now,0,Yes,Male,"Yes, sometimes",No,Never had,"Yes, sometimes",Yes,No,No,No,Don’t know or N/A,Unknown,Unknown,Never had,Never had,Never had,Unknown,8.0,Never had,Never had,Unknown,Never had,Never had,0.0,1,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671428571332653,0.0,0.0,29,29,0,0,0.0,0.0,7800.0,3.042155584528466,1,0,1,1.0,0,0.0
B,27,Yes,No,No,Yes,Yes,400.0,1000.0,50.0,2.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,-1.0,,0.0,54,0,27,0,,,450.0,0.04995004995004995,0,0,0,0.9,0,0.0
B,33,Yes,No,No,Don't know,Don't know,15000.0,97.0,8000.0,1.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Never had,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.9878749998765156,,0.0,66,0,33,0,,,23000.0,81.63265306122449,0,0,1,0.9,0,0.0
A,31,Yes,No,No,No,Yes,1500.0,15000.0,20000.0,5.0,Never had,Have now,0,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,No,Yes,Unknown,Yes,Used to have but don’t have now,Have now,Never had,Unknown,2.0,Never had,Never had,Unknown,Used to have but don’t have now,Never had,0.0,2,0,1.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499999999875,0.0,0.0,31,31,0,0,0.0,0.0,21500.0,1.3332444503699754,1,1,1,2.0,0,0.0
C,26,Don’t know or N/A,Yes,No,Yes,Yes,50000.0,30000.0,30000.0,5.0,Unknown,Have now,Yes,Yes,Male,"Yes, sometimes",No,Never had,Yes,Don?t know / doesn?t apply,Yes,No,Unknown,Don't know,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,1,0,0.75,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0,0,26,0.0,0.0,80000.0,0.9999666677777408,1,0,0,0.8,0,0.0
D,47,Yes,No,No,No,Yes,300.0,1920.0,3600.0,5.0,Never had,Unknown,Unknown,No,Male,No,Yes,Never had,"Yes, sometimes",No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,5.0,Never had,Have now,Unknown,Unknown,Unknown,0.0,0,1,1.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,47.0,0.2,0.46666666653703703,,0.0,188,0,0,0,0.0,0.0,3900.0,1.8740239458615304,0,0,1,0.0,0,0.7
D,37,Yes,No,No,No,Yes,120.0,600.0,960.0,4.0,Never had,Have now,Yes,Yes,Female,"Yes, always",No,Never had,No,Yes,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Have now,Yes,Unknown,Unknown,1.0,1,1,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,0.2,0.374999999609375,,0.0,148,0,0,0,0.0,0.0,1080.0,1.5973377703826954,1,0,1,0.7,0,0.7
A,32,No,Yes,No,Yes,Yes,2400.0,101.0,25.0,5.0,Never had,Have now,0,Yes,Female,No,No,Never had,No,Yes,No,No,No,Yes,Unknown,Unknown,Used to have but don’t have now,Never had,Never had,Unknown,3.0,Never had,Never had,Unknown,Never had,Never had,1.0,1,0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,32,32,0,0,0.0,0.0,2425.0,0.24509803921568626,0,0,0,1.0,0,0.0
A,32,Yes,No,No,Yes,No,7000.0,10000.0,30000.0,2.0,Never had,Have now,Yes,Yes,Female,No,Yes,Never had,"Yes, always",Yes,Yes,No,Don't know,Yes,Yes,Yes,Never had,Never had,Never had,Unknown,1.0,Never had,Have now,Unknown,Never had,Used to have but don’t have now,3.0,1,1,1.75,2.0,0.0,0.0,1.0,0.0,0.0,1.0,32.0,0.2,0.6666666666444444,0.0,0.0,32,32,0,0,0.0,0.0,37000.0,2.9997000299970003,0,0,1,1.0,0,1.0
D,36,Yes,Yes,No,Don't know,Don't know,80.0,360.0,960.0,2.0,Never had,Unknown,Unknown,No,Female,"Yes, sometimes",No,Never had,No,Don't know,Do not know / N‎/A,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,0.0,Never had,Never had,Unknown,Unknown,Unknown,1.0,0,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6249999993489583,,0.0,144,0,0,0,0.0,0.0,1040.0,2.6592797783933517,1,0,1,0.0,0,0.0
B,20,Yes,No,No,No,Yes,300.0,150.0,600.0,1.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,No,Yes,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,Yes,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.74999999875,,0.0,40,0,20,0,,,900.0,3.9735099337748343,0,0,1,0.9,0,0.0
B,52,Yes,No,No,Yes,Yes,7600.0,100.0,600.0,1.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,No,Unknown,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,0,0,1.25,0.0,,,,0.0,,0.0,0.0,0.0,0.8333333319444445,,0.0,104,0,52,0,,,8200.0,5.9405940594059405,0,0,1,0.0,0,0.0
D,21,Yes,Yes,No,No,No,104.0,960.0,1728.0,12.0,Never had,Have now,Unknown,Yes,Male,"Yes, always",No,Never had,"Yes, always",No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Never had,Yes,Unknown,Unknown,3.0,1,0,1.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444444418724277,,0.0,84,0,0,0,0.0,0.0,1832.0,1.798126951092612,1,0,1,0.7,0,0.0
C,30,Yes,Don’t know or N/A,No,Don't know,Yes,400000.0,15000.0,5000000.0,3.0,Unknown,Have now,No,Yes,Male,"Yes, sometimes",No,Never had,No,Don?t know / doesn?t apply,Yes,No,Unknown,Yes,No,Yes,Never had,Never had,Have now,Yes,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,2,0,1.25,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.9969999999998006,0.0,0.0,90,0,0,30,0.0,0.0,5400000.0,333.3111125924938,1,1,1,1.6,0,0.0
A,63,Yes,No,No,No,Yes,4500.0,4000.0,102000.0,20.0,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",No,Never had,"Yes, always",Don't know,No,No,No,Yes,Yes,Yes,Have now,Never had,Never had,Unknown,11.0,Never had,Used to have but don’t have now,Unknown,Never had,Used to have but don’t have now,3.0,2,0,1.5,4.0,0.0,0.0,1.0,0.0,0.0,1.0,63.0,0.2,0.9607843137160708,1.0,0.0009803921568531334,63,63,0,0,0.0,0.0,106500.0,25.493626593351664,2,0,2,2.0,0,1.0
C,39,Don’t know or N/A,Don’t know or N/A,No,Don't know,Don't know,200000.0,1500000.0,3000000.0,16.0,Unknown,Have now,Yes,Yes,Male,No,No,Used to have but don’t have now,Yes,Don?t know / doesn?t apply,Yes,No,Unknown,Yes,No,No,Never had,Never had,Have now,Yes,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,2,0,0.75,4.0,0.0,,,,1.0,1.0,39.0,0.2,0.49999999999983336,0.0,0.0,117,0,0,39,0.0,0.0,3200000.0,1.9999986666675555,0,1,1,1.6,0,0.8
B,33,Yes,No,No,Don't know,No,300.0,100.0,250.0,2.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,Yes,Yes,Used to have but don’t have now,Have now,Have now,Unknown,,Unknown,Unknown,No,Never had,Used to have but don’t have now,0.0,3,0,1.25,6.0,,,,0.0,,0.0,0.0,0.0,0.5999999976,0.0,0.0,66,0,33,0,,,550.0,2.4752475247524752,0,2,2,2.7,0,0.0
A,68,Yes,Yes,No,No,Yes,8000.0,600.0,9000.0,13.0,Never had,Never had,Yes,No,Female,"Yes, sometimes",No,Never had,No,No,Yes,No,Yes,Yes,Yes,Yes,Never had,Never had,Never had,Unknown,11.0,Never had,Never had,Unknown,Never had,Never had,1.0,0,0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333332296296,0.0,0.0,68,68,0,0,0.0,0.0,17000.0,14.97504159733777,1,0,1,0.0,0,0.0
A,40,No,No,Yes,No,Yes,4500.0,36000.0,84000.0,4.0,Never had,Have now,0,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, always",No,Yes,No,No,Yes,Yes,Yes,Have now,Never had,Never had,Unknown,0.0,Never had,Have now,Unknown,Never had,Never had,3.0,2,1,1.5,4.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,0.2,0.5714285714217687,1.0,0.0011904761904620183,40,40,0,0,0.0,0.0,88500.0,2.33326852031888,2,0,2,2.0,1,1.0
D,34,Yes,Yes,No,No,Yes,200.0,,240000.0,5.0,Never had,Unknown,Unknown,Yes,Female,"Yes, sometimes",Yes,Never had,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,0.0,Never had,Never had,Unknown,Unknown,Unknown,1.0,0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,136,0,0,0,0.0,0.0,240200.0,,1,0,0,0.0,0,0.0
B,25,No,No,No,No,Yes,1500.0,500.0,1500.0,2.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,No,Yes,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.0,2.0,,,,0.0,,0.0,0.0,0.0,0.6666666662222221,,0.0,50,0,25,0,,,3000.0,2.9940119760479043,0,0,1,0.9,0,0.0
A,43,Yes,Yes,No,No,No,30000.0,60000.0,1000000.0,12.0,Have now,Have now,0,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, always",No,Yes,Yes,Yes,Yes,Yes,Yes,Never had,Never had,Have now,Unknown,3.0,Have now,Have now,Unknown,Never had,Never had,3.0,2,3,2.0,4.0,1.0,1.0,1.0,1.0,0.0,4.0,172.0,0.8,0.93999999999906,0.0,0.0,43,43,0,0,1.0,0.0,1030000.0,16.66638889351844,1,1,1,2.0,0,4.0
D,41,Yes,No,No,No,Yes,174.0,1200.0,2088.0,12.0,Never had,Have now,Unknown,Yes,Female,"Yes, always",Yes,Never had,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Have now,Yes,Unknown,Unknown,1.0,1,1,1.25,2.0,0.0,0.0,1.0,0.0,0.0,1.0,41.0,0.2,0.42528735611815743,,0.0,164,0,0,0,0.0,0.0,2262.0,1.7385512073272273,1,0,1,0.7,0,0.7
